id,name,status,marki,sity,adress,X,Y,telefon,site,time1,time2,pay
S4449,Авто Пассаж,Официальный,Ford,Москва,Варшавское шоссе д.138А,37.609315,55.613999,+7 495 313-77-00,ford.autopassage.ru/,9:00-21:00,10:00-20:00,
S4450,Genser Юг,Официальный,Ford. Hyundai,Москва,Новоясеневский пр-т. д. 8,37.515732,55.612715,+7 (495) 786-26-26.  +7 (495) 788-58-58,genser-ford.ru/,8:00-21:00,8:00-21:00,
S4451,Независимость,Официальный,Ford,Москва,улица Павла Корчагина. д. 3 А,37.656466,55.813978,+7 (495) 258-44-44,fordcenter.ru/,8:00-22:00,8:00-22:00,
S4452,ПЕРЕВОКС Моторс,Официальный,Ford,Москва,ул. Кетчерская. д. 9,37.834154,55.74494,"+7 (495) 918-77-99, +7 (495) 918-78-87",www.prevox.ru/,8:00-22:00,8:00-22:00,
S4453,РОЛЬФ Химки,Официальный,Ford. Hyundai. Mazda. Mitsubishi,МО. г.Химки,Ленинградское шоссе. вл. 21,37.49293,55.822295,+7 (495) 788-99-77,www.rolf-ford.ru/,8:00-22:00,8:00-22:00,
S4454,РОЛЬФ Центр,Официальный,Ford. Mitsubishi,Москва,2-й Магистральный тупик. 5А,37.524230,55.767355,+7 (495) 785-19-50,www.rolf-ford.ru/,0:00-24:00,0:00-24:00,
S4455,Форд Центр Измайлово,Официальный,Ford,МО. Балашиха,ш.Энтузиастов. д.2. к 2,37.869035,55.785895,+7 (495) 739-99-90,www.ford-i.ru/,8:00-21:00,8:00-21:00,
S4456,Форд Центр Кунцево,Официальный,Ford,Москва,ул. Горбунова. 14,37.374168,55.726097,+7 (495) 401 7547,ford-kuntsevo.ru/,8:00-21:00,8:00-21:00,
S4457,Форд Центр Кутузовский,Официальный,Ford,Москва,ул. Рябиновая д.14,37.421758,55.713327,+7 (495) 241-94-98,ford-kutuzovskiy.ru/,9:00-21:00,9:00-21:00,
S4458,Форд Центр Север,Официальный,Ford,МО. Мытищи,85 км МКАД. владение 3. строение 1,37.597662,55.908596,+7 (495) 772 77 66,www.fordsever.ru/,9:00-21:00,9:00-21:00,
S4459,Ю.С.Импекс,Официальный,Ford,Москва,ул. Дубнинская. д.83,37.556384,55.89355,+7 (495) 645-03-03,http://www.ford-usimpex.ru/,8:00-21:00,8:00-21:00,
S4460,Торгмаш Geely Дмитровская,Официальный,Geely,Москва,ул. Дмитровское шоссе. д. 107. стр. 13А,37.538408,55.877381, +7 (495) 730-20-41,http://geely-torgmash.ru/,9:00-21:00,9:00-19:00,
S4461,Торгмаш Geely Марьино,Официальный,Geely,Москва,ул. Иловайская 2Б,37.725393,55.658198, +7 (499) 356-10-12,http://torgmash-avto.ru/,9:00-21:00,9:00-19:00,
S4462,АВАЛИНК Geely Котельники,Официальный,Geely. Lifan. ZAZ,МО. г. Котельники,Новорязанское ш.. д.6. строение 2,37.875021,55.66436,+7 (495) 777-65-22,http://www.geely-avalink.ru/,9:00-21:00,9:00-21:00,
S4463,Абрис-авто Geely Москва,Официальный,Geely,Москва,5-й Верхний Михайловский пр-д. 2. стр. 2,37.603974,55.706518,+7 (495) 287-08-87,www.geely-abris/ru,9:00-21:00,9:00-21:00,
S4464,Джили Центр Зеленоград,Официальный,Geely,МО. г.Зеленоград,36.5 км Ленинградского ш.,37.252402,55.997312,"+7 (495) 775-44-00,   +7 (495) 728-22-30",http://www.geely-z.ru/,9:00-21:00,9:00-21:00,
S4465,Долавто Geely,Официальный,Geely. Brilliance,МО. г. Долгопрудный,Транспортный пр-д. д. 3.,37.498111,55.917288,+7(495) 984-74-44,http://dolavtogeely.ru/,,,
S4466,Евроком Авто Трейд,Официальный,Geely. Lifan. WAF,Москва,ул. Обручева д. 23. стр. 1,37.531456,55.658443,+7 (499) 750-15-15. +7 (495) 989-10-10,geely.trade-cars.ru,,,
S4467,ТРЭК,Официальный,Geely,МО. г. Серпухов,Московское шоссе 106,37.412407,54.950175,+7 (495) 971-63-63 ,http://geely.trec-avto.ru/,9:00-19:00,9:00-19:00,
S4468,ЮниМоторс Geely на Каширском,Официальный,Geely. Chery. Lifan. GreatWall. Brilliance,Москва,Каширское ш.. д. 61. стр. 3а,37.715422,55.617426,+7 (495) 645-03-04,http://umotors.ru/,10:00-21:00,10:00-21:00,
S4469,ЮниМоторс Geely на Привольной,Официальный,Geely. Chery. Lifan. GreatWall ,Москва,ул. Привольная. 70. корп.1,37.854667,55.677734,+7 (495) 645-03-04. +7 (495) 988-37-37,http://umotors.ru/,9:00-21:00,9:00-21:00,
S4470,ЮниМоторс Geely на 14 км МКАД,Официальный,Geely. Chery. Lifan. GreatWall. Brilliance,Москва,Коммерческий проезд. д.8 к.2,37.837419,55.649299,+7 (495) 645-03-04,http://umotors.ru/,9:00-21:00,9:00-21:00,
S4471,ББ-Моторс,Официальный,GreatWall ,МО. Коломенский р-н. п. Радужный,ул. Московская. 14,38.726574,55.13211,+7 (496) 617-05-19,,,,
S4472,Зенит-Авто (Перово),Официальный,GreatWall ,Москва, ул.Кусковская. д.20А,37.783222,55.739992,"+7 (495) 730-40-57, +7 (495) 730-40-56",http://www.zenitauto.ru/,,,
S4473,Зенит-Авто (Королев),Официальный,GreatWall ,МО. г. Королев,ул.Советская. д.39,37.869076,55.94304,"+7 (495) 515-74-75, +7 (495) 510-86-65",http://www.zenitauto.ru/,,,
S4474,ИРИТО - Север,Официальный,GreatWall ,Москва,Дмитровское шоссе. 157 стр. 12,37.540892,55.898599,+7 (495) 259-08-33,http://1.irito.ru/,8:00-20:00,8:00-20:00,
S4475,ИРИТО - Раменское,Официальный,GreatWall ,МО. Раменский р-н,с. Новохаритоново. д.232,38.495541 ,55.591091 ,+7 (495) 234-02-20,http://1.irito.ru/,8:00-20:00,9:00-19:00,
S4476,ИРИТО - Центр,Официальный,GreatWall ,Москва,ул. Мытная. д. 66.,37.620222,55.713133,+7 (495) 221-77-32,http://1.irito.ru/,8:00-18:00,9:00-16:00,
S4477,Ти - Рэкс,Официальный,GreatWall ,Москва,Василия Петушкова. 3к3,37.400044,55.834891,+7 (495) 921-30-61,,,,
S4478,Хонда Боровское ,Официальный,Honda,Москва,ул. Домостроительная. 4. стр.1 (МКАД 48 км),37.423578 ,55.664782 ,+7 (495) 363-43-33,http://www.aoyama.ru/,8:00-21:00,8:00-21:00,
S4479,Хонда Бусиново ,Официальный,Honda,Москва,МКАД. 78 км (внутренняя сторона),37.492538 ,55.889511 ,+7 (495) 777-48-00,http://www.fkmotors.ru/,9:00-21:00,9:00-21:00,
S4480,Хонда Бутово ,Официальный,Honda,Москва,Чечерский проезд д.1 ,37.546152 ,55.542231 ,  +7 (495) 717-82-82 ,http://www.avtoruss.ru/,9:00-21:00,9:00-21:00,
S4481,Хонда Волгоградский ,Официальный,Honda,Москва,Волгоградский пр-т. д. 18. стр.1 ,37.677321 ,55.728368 ,+7 (495) 363-43-33,http://www.aoyama.ru/,8:00-21:00,8:00-21:00,
S4482,Хонда Марьино ,Официальный,Honda,Москва,МКАД 19-й км , 37.617671 ,55.755768 ,"+7 (495) 988-75-75, +7 (495) 500-34-34",www.flightauto.ru,8:00-21:00,8:00-21:00,
S4483,Хонда на Севастопольском ,Официальный,Honda,Москва,Cевастопольский проспект. д. 56А ,37.548337 ,55.641297 ,+7 (495) 779-37-37,http://www.avtoruss.ru/,9:00-21:00,9:00-21:00,
S4484,Хонда на Щелковском ,Официальный,Honda,Москва, МКАД 104 км (внешняя сторона) ,37.839448 ,55.818877 ,+7 (495) 602-00-00,http://www.fkmotors.ru/,9:00-21:00,9:00-21:00,
S4485,Хонда Новая Рига ,Официальный,Honda,МО. Красногорский район,Новорижское ш.. 8 км. от МКАД ,37.253304 ,55.789391 ,+7 (495) 780-00-33 ,http://www.major-honda.ru/,8:00-22:00,8:00-22:00,
S4486,Хонда Отрадное ,Официальный,Honda,Москва, Нововладыкинский проезд. д. 2. стр. 1. ,37.580606 ,55.851031 ,+7 (495) 99-555-22,http://www.avitus.ru/,9:00-21:00,9:00-21:00,
S4487,Хонда Строгино ,Официальный,Honda,Москва,ул. Маршала Прошлякова. д. 13 ,37.387699 ,55.788287 ,+7 (495) 739-03-03 ,http://www.major-honda.ru/,8:00-22:00,8:00-22:00,
S4488,Хонда Шереметьево ,Официальный,Honda,МО. д. Черная Грязь. стр.4 ,Стр.4,37.312823 ,55.974662 ,+7 (495) 22-555-22,http://www.honda-sh.ru/,9:00-21:00,9:00-21:00,
S4489,Хонда Подольск ,Официальный,Honda,МО. г.Подольск,Пр-т Юных Ленинцев. 1И,37.559268 ,55.468025 , +7 (495) 276-20-20,http://www.avtoruss.ru/,9:00-21:00,9:00-21:00,
S4490,Хонда на Шоссе Энтузиастов ,Официальный,Honda,Москва,ул. Плеханова. д.5,37.758484 ,55.756593 ,"+7 (495) 988-75-75, +7 (495) 500-34-34",www.flightauto.ru,8:00-21:00,8:00-21:00,
S4491,Хонда Водный Стадион ,Официальный,Honda,Москва, Ленинградское шоссе. 58 ,37.484331 ,55.84012 ,+7 (495) 452-17-43,http://www.honda-sh.ru/,8:00-20:00,8:00-20:00,
S4492,Hyundai LegeArtis,Официальный,Hyundai,МО. г. Зеленоград,Ленинградское шоссе. 37 км. стр.11/1,37.250566,55.997968,+7 (495) 981-92-17,http://www.hyundai-la.ru/,8:00-21:00,8:00-21:00,
S4493,РОЛЬФ Сити Hyundai,Официальный,Hyundai,Москва,Ярославское шоссе. д. 31,37.688082,55.859935,+7(495) 788-83-83,http://www.hyundai-rolf.ru/,8:00-22:00,8:00-22:00,
S4494,РОЛЬФ Юг Hyundai,Официальный,Hyundai,Москва, ул. Обручева. д. 27. корп. 1,37.536002,55.656912,+7(495) 788-62-61,www.hyundai-rolf.ru,0:00-24:00,0:00-24:00,
S4495,Корея Моторс Север,Официальный,Hyundai,Москва,МКАД 78 км (внешняя сторона,37.491051,55.890534,+7(495) 741-44-40,www.hyundai-koreamotors.ru/,8:00-22:00,8:00-22:00,
S4496,РОЛЬФ Алтуфьево,Официальный,Hyundai,Москва,Алтуфьевское шоссе. д. 31. корп. 1,37.582914,55.862638,+7(495) 290-93-12,http://rolf-altufievo.ru/,7:30-20:00,7:30-20:00,
S4497,АКРОС-Авто,Официальный,Hyundai,Москва,ул.Академика Королева. д.13,37.619129,55.818936,+7 (495) 223-23-35,http://hyundai-akros.ru/,9:00-21:00,9:00-21:00,
S4498,Автомир Краснобогатырская,Официальный,Hyundai,Москва,ул. Краснобогатырская. дом 2. стр. 26,37.687285,55.814374,+7 (495) 223-22-11,http://www.hyundai-avtomir.ru/,8:00-21:00,8:00-20:00,
S4499,Автомир Трейд Дмитровка,Официальный,Hyundai,Москва,Дмитровское шоссе. д.98 стр. 1,37.547294,55.880037,+7 (495) 956-25-52,http://www.hyundai-avtomir.ru/,8:00-21:00,8:00-20:00,
S4500,КВИСТ,Официальный,Hyundai,МО. г. Мытищи,Волковское шоссе. 17,37.725176,55.931435,"+7 (495) 582-42-32, +7 (915) 200-32-16",http://www.hyundai-kvist.ru/,8:00-22:00,8:00-20:00,
S4501,Genser Запад,Официальный,Hyundai,Москва,Волоколамское шоссе. д. 95,37.405019,55.830279,+7 (495) 785-72-72,http://hyundai.genser.ru/,,,
S4502,РТР-Авто,Официальный,Hyundai,МО. Красногорский район,Новорижское Шоссе. 5-й км от МКАД,37.296582,55.804257,+7 (495) 933-64-55,http://www.hyundai-rtr.ru/,9:00-21:00,9:00-21:00,
S4503,АвтоГЕРМЕС ш. Энтузиастов,Официальный,Hyundai,Москва,ш. Энтузиастов д. 59,37.833551,55.775506,+7(495) 995-11-61,http://www.hyundai-avtogermes.ru/,7:00-21:00,8:00-21:00,
S4504,АвтоГЕРМЕС Балашиха,Официальный,Hyundai,МО. г. Балашиха,шоссе Энтузиастов. д. 12А,37.886257,55.788409,"+7(495) 526-64-40, +7(495) 526-64-49",http://www.hyundai-avtogermes.ru/,8:00-20:00,8:00-20:00,
S4505,HYUNDAI Центр Кунцево,Официальный,Hyundai,Москва, ул. Горбунова. 14,37.374013,55.726061,+7 (495) 933-4033,http://www.hyundai-kuntsevo.ru/,8:30-21:00,8:30-21:00,
S4506,Аванта-Запад,Официальный,Hyundai,Москва,Аминьевское ш.. 2А. стр.1.,37.460823,55.69798,+7 (495) 287-77-77,http://hyundai-avanta.ru/,9:00-21:00,9:00-21:00,
S4507,СИМцентр,Официальный,Hyundai,Москва,Варшавское ш. 26. стр.11 ,37.621513,55.686736,+7 (495) 725-22-89,http://www.hyundai-sim.ru/,9:00-21:00,9:00-21:00,
S4508,Акцент-Авто Москва,Официальный,Hyundai,Москва,ул. Полбина. д. 29. стр. 1,37.726455,55.673524,+ 7 (495) 363-91-90,http://www.accent-auto.su/,9:00-21:00,9:00-21:00,
S4509,Автомир Трейд Марьино,Официальный,Hyundai,Москва,ул. Перерва. д. 19,37.732104,55.655169,+7 (495) 741-44-00,http://www.hyundai-avtomir.ru/,8:00-21:00,8:00-20:00,
S4510,АвтоСпецЦентр,Официальный,Hyundai,Москва,2-я ул. Машиностроения д.6,37.682997,55.71561,+7 (495) 740-0220,http://www.hyundai-asc.ru/,7:00-22:00,7:00-22:00,
S4511,Авилон,Официальный,Hyundai,Москва,Волгоградский проспект. 41/2,37.716128,55.714921,+7 (495) 730-44-33,http://www.hyundai-avilon.ru/,0:00-24:00,0:00-24:00,
S4512,Genser Восток,Официальный,Hyundai,Москва,Новорязанское шоссе. д 1Г,37.860053,55.675281,+7 (495) 780-62-62,http://hyundai.genser.ru/,,,
S4513,Genser Юг,Официальный,Hyundai,Москва,Новоясеневский пр-т. вл. 3А. стр.2,37.515076,55.614155,+7 (495) 788-58-58,http://hyundai.genser.ru/,,,
S4514,Genser,Официальный,Hyundai,Москва,Варшавское ш.. д. 150,37.602384,55.599429,+7 (495) 799-96-66,http://hyundai.genser.ru/,,,
S4515,Восток-Авто Внуково,Официальный,Hyundai,Москва,Киевское шоссе. 5 км от МКАД,37.3964,55.619309,+7 (495) 660-44-44,http://www.hyundai-vnukovo.ru/,7:00-22:00,7:00-22:00,
S4516,Авто Русь,Официальный,Hyundai,МО. г. Подольск,пр-т Юных Ленинцев. д.1И. ,37.559279 ,55.468058 ,+7 (495) 276 34 34,http://hyundai-avtorus.ru/,8:00-21:00,8:00-21:00,
S4517,АвтоСпецЦентр Infiniti на Ленинском,Официальный,Infiniti,Москва,Ленинский просп.. 107 ,37.51255 ,55.664722 ,"+7 (495) 755-77-11, +7 (496) 241-52-47",http://www.infiniti-asc.ru/,0:00-24:00,0:00-24:00,
S4518,АвтоСпецЦентр Infiniti на Ленинградском,Официальный,Infiniti,МО. г. Химки,Ленинградское шоссе. вл. 16. стр.1,37.423829 ,55.897619 ,"+7 (495) 755-77-44, +7 (495) 241-52-40",http://www.infiniti-asc.ru/,8:00-22:00,8:00-22:00,
S4519,Genser Infiniti,Официальный,Infiniti,МО. Одинцовский район,63-км МКАД. вл. 1 ,37.369981 ,55.787438 ,+7 (495) 788-90-00. +7 (495) 727-10-84 ,http://infiniti.genser.ru/,9:00-22:00,9:00-22:00,
S4520,У Сервис Infiniti,Официальный,Infiniti,Москва,Ярославское ш.. 11. стр.2,37.680435 ,55.854743 ,"+7 (495) 642-99-99, +7 (495) 308-80-53",http://www.moscow-infiniti.ru/,9:00-22:00,9:00-22:00,
S4521,Автомэджик Infiniti,Официальный,Infiniti,Москва, ул. Марксисткая. 34. корп.8 ,37.66529 ,55.735142 ,+7 (495) 989-60-60 ,http://www.infiniti-taganka.ru/,9:00-21:00,9:00-21:00,
S4522,Авилон,Официальный,Jaguar. Land Rover,Москва,Волгоградский пр-т.. д.41. к.1 ,37.714035 ,55.715512 ,+7 (495) 730 44 46 ,http://jaguar.avilon.ru/,8:00-21:00,8:00-21:00,
S4523,АВТО АЛЕА,Официальный,Jaguar. Land Rover,Москва,Нововладыкинский проезд. д. 2 ,37.580586 ,55.851002 ,+7 (495) 995 55 66 ,http://www.jaguar.alea.ru/,9:00-21:00,9:00-21:00,
S4524,Автопассаж Премиум,Официальный,Jaguar. Land Rover,Москва,Варшавское шоссе. 138 А ,37.60898 ,55.613989 ,"+7(495) 363 97 79,+7 (495) 363-97-79  ",http://jaguar.autopassage.ru/,8:00-22:00,9:00-22:00,
S4525,АРТЕКС,Официальный,Jaguar. Land Rover,Москва,МКАД 51 км вл. 4 (внешняя сторона),37.412716 ,55.68962 ,+7 (495) 30 809 79 ,http://www.jaguar.arteks.ru/,8:00-22:00,9:00-21:00,
S4526,GENSER,Официальный,Jaguar. Land Rover,Москва, ул. Лобачевского. 110 ,37.477253 ,55.690388 ," +7 (495) 785 77 08, +7(495) 785-77-20 ",http://www.jaguar.genser.ru/,9:00-22:00,9:00-22:00,
S4527,Major МКАД 18 км,Официальный,Jaguar. Land Rover,Москва,МКАД 18 км,37.799068,55.625771,+7 (495) 730 80 05 ,http://www.major-jaguar.ru/,8:00-22:00,8:00-22:00,
S4528,Major МКАД 47 км,Официальный,Jaguar. Land Rover,Москва,МКАД 47 км,37.443012,55.651821,+7 (495) 737 89 99 ,http://www.major-jaguar.ru/,8:00-22:00,8:00-22:00,
S4529,Major Новорижское шоссе,Официальный,Jaguar. Land Rover,МО. Красногорский район,Новорижское шоссе. 9 км от МКАД,37.250648,55.789124,+7 (495) 780 55 44 ,http://www.major-jaguar.ru/,8:00-22:00,8:00-22:00,
S4530,INCHCAPE JAGUAR LAND ROVER ВОСТОК,Официальный,Jaguar. Land Rover,МО. г. Балашиха,мкрн. ЦОВБ. д.21 ,37.879341 ,55.78497 ,+7 (495) 785-11-11 ,http://jaguar.musa-motors.ru/,9:00-21:00,9:00-21:00,
S4531,INCHCAPE JAGUAR LAND ROVER ЦЕНТР,Официальный,Jaguar. Land Rover,Москва,2-я Магистральная ул.. дом 18 ,37.527555 ,55.761864 ,+7 (495) 785-11-11 ,http://jaguar.musa-motors.ru/,9:00-21:00,9:00-21:00,
S4532,INCHCAPE JAGUAR LAND ROVER ЮГ,Официальный,Jaguar. Land Rover,Москва,МКАД 29 км (внешняя сторона),37.670335 ,55.571504 ,+7 (495) 785-11-11 ,http://jaguar.musa-motors.ru/,9:00-21:00,9:00-21:00,
S4533,НЕЗАВИСИМОСТЬ JAGUAR. ЛЕНИНГРАДСКОЕ ШОССЕ,Официальный,Jaguar. Land Rover,Москва, Ленинградское шоссе. дом 71 ,37.451432 ,55.875003 ,+7 (495) 795-00-99 ,http://www.jaguarcenter.ru/,9:00-21:00,9:00-21:00,
S4534,НЕЗАВИСИМОСТЬ JAGUAR. ЯРОСЛАВСКОЕ ШОССЕ,Официальный,Jaguar. Land Rover,Москва,Ярославское шоссе. д. 27 ,37.685596 ,55.860077 ,+7 (495) 795-00-99 ,http://www.jaguarcenter.ru/,9:00-21:00,9:00-21:00,
S4535,РОЛЬФ ЯСЕНЕВО,Официальный,Jaguar. Land Rover,Москва,МКАД 40 км. вл.1. стр.2 (внешняя сторона) ,37.505771 ,55.59729 ,+7 (495) 777 99 93 ,http://www.jaguaryasenevo.ru/,9:00-21:00,9:00-21:00,
S4536,РОЛЬФ-Центр,Официальный,Jeep,Москва,2-ой Магистральный тупик. 5А ,37.524203 ,55.767355 ,+7 (495) 785-19-50 ,http://jeep-rolfcentr.ru/,8:00-22:00,8:00-22:00,
S4537,Неокар,Официальный,Jeep,Москва, ул. Новохохловская. 11. стр. 13 ,37.711372 ,55.729753 ,+7 (495) 921-31-31 ,Www.neocar.ru/,9:00-21:00,9:00-21:00,
S4538,Норд-Авто-М,Официальный,Jeep,Москва,ул. Рябиновая. д. 43б ,37.423154 ,55.699078 ,+7 (495) 921-22-46. +7 (495) 518-08-35 ,www.jeep.nordauto.ru/,9:00-21:00,10:00-18:00,
S4539,СЦ Шереметьево,Официальный,Jeep,МО . г. Химки,Ленинградское ш.. вл. 7,37.410725 ,55.906435 , tel:+74957800005+7(495)780-00-05 ,http://www.jeep.arts-motors.ru/,8:00-22:00,8:00-22:00,
S4540,"ТПК ""Трейдинвест",Официальный,Chevrolet Tahoe,Москва,наб. Шлюзовая. д. 2/1 ,37.642097 ,55.732275 ,+7 (495) 7777-555 ,http://chevrolet.tradeinvest.ru/,9:00-21:00,9:00-21:00,
S4541,Автоцентр Сити ,Официальный,Chevrolet Tahoe. Chevrolet Camaro,Москва,ул. Антонова-Овсеенко. д.15. стр.1 ,37.535606 ,55.75699 ,+7 (495) 937-21-41 ,http://chevrolet.avto-city.ru/,9:00-22:00,9:00-22:00,
S4542,Автоцентр Сити - Видное,Официальный,Chevrolet Tahoe. Chevrolet Camaro,Москва,МКАД. 22 км.вл.15. стр. 1 (внешняя сторона),37.74786 ,55.598522 ,+7 (495) 6-600-400 ,http://chevrolet.avto-city.ru/,9:00-22:00,9:00-22:00,
S4543,FAVORIT MOTORS ВОСТОК ,Официальный,Chevrolet Tahoe. Chevrolet Camaro,Москва,ул. Большая Семеновская д. 42/2. стр. 4 ,37.715368 ,55.779288 ,+7 (495) 308-96-64,http://www.chevrolet-favorit.ru/,9:00-22:00,9:00-22:00,
S4544,FAVORIT MOTORS ,Официальный,"Chevrolet, Chevrolet Tahoe. Chevrolet Camaro ",Москва, ул. Коптевская д. 69 А ,37.515487 ,55.830069 ,+7 (495) 308-96-64,http://www.chevrolet-favorit.ru/,9:00-22:00,9:00-22:00,
S4545,Аванта,Официальный,"Chevrolet Tahoe, Chevrolet Nlva",Москва,ул.Василисы Кожиной. 29,37.49088 ,55.733588 ,+7 (495) 730-22-11 ,http://chevrolet-avanta.ru/,8:00-21:00,8:00-21:00,
S4546,Автоимпорт,Официальный,"Chevrolet Tahoe, Chevrolet Nlva",Москва,пр-т Андропова. д. 22,37.661341 ,55.682694 ,"+7 (495) 6-555-115, +7 (499) 618-10-10 ",http://chevrolet.avtoimport.ru/,9:00-21:00,9:00-21:00,
S4547,Арманд Сити,Официальный,Chevrolet Tahoe,Москва,ул. Гостиничная. д. 10В,37.578012,55.847118, +7 (495) 7-800-900 ,http://www.armand-chevrolet.ru/,8:00-22:00,8:00-22:00,
S4548,У Сервис + (Люблинская),Официальный,Chevrolet,Москва,Ул.Люблинская. д.60 ,37.738267 ,55.673708 ,+7 (495) 725-79-79 ,http://www.moscow-chevrolet.ru/,9:00-21:00,9:00-21:00,
S4549,СТС Моторс,Официальный,Chevrolet Tahoe,Москва,ул. Василия Петушкова. дом 3. к.2 ,37.400711 ,55.833815 ,+7 (499) 193-00-00 ,http://www.moscow-chevrolet.ru/,8:00-21:00,8:00-21:00,
S4550,У Сервис + (Коптево),Официальный,Chevrolet,Москва,Старокоптевский пер.. д. 6 ,37.400698 ,55.833827 ,+7 (495) 601-47-09 ,http://www.moscow-chevrolet.ru/,9:00-21:00,9:00-21:00,
S4551,Автомир Прайм (на Щелковской),Официальный,Chevrolet,Москва,ул.Иркутская. д. 5/6 стр.1,37.784323 ,55.81624 ,+7 (495) 925-50-60 ,http://www.chevrolet-avtomir.ru/,8:00-20:00,8:00-20:00,
S4552,Автомир Прайм (на Ярославском),Официальный,"Chevrolet, Chevrolet Tahoe. Chevrolet Camaro, Chevrolet Niva ",Москва,Пересечение МКАД и Ярославского шоссе ,37.730351 ,55.88567 ,+7 (495) 229-0000,http://www.chevrolet-avtomir.ru/,8:00-21:00,8:00-21:00,
S4553,Реутов Моторс,Официальный,Chevrolet,Москва,Носовихинское шоссе. д. 5 ,37.857492 ,55.745619 ,+7 (495) 791-0-999 ,http://chevrolet.reutov-motors.ru/,8:00-21:00,8:00-21:00,
S4554,Тринити Авто,Официальный,Chevrolet,Москва,МКАД 47 км (внешняя сторона). ,37.441397 ,55.652941 ,+ 7 (495) 97-000-47 ,http://mkad47.ru/,8:00-20:00,8:00-20:00,
S4555,Автоцентр ?Genser?. Новоясеневский,Официальный,"Chevrolet, Chevrolet Tahoe. Chevrolet Camaro, Chevrolet Niva ",Москва, Новоясеневский проспект. д. 6 ,37.513843 ,55.613277 ,+7 (495) 788-58-58 ,http://www.genser.ru/,8:00-21:00,8:00-21:00,
S4556,Автоцентр ?Genser?. Варшавское ш,Официальный,"Chevrolet, Chevrolet Tahoe. Chevrolet Camaro, Chevrolet Niva ",Москва,Варшавское шоссе. д. 150 ,37.602443 ,55.599459 ,+7 (495) 799-96-66 ,http://www.genser.ru/,8:00-21:00,8:00-21:00,
S4557,Автоцентр ?Genser?. Новорязанское ш,Официальный,"Chevrolet, Chevrolet Tahoe. Chevrolet Camaro, Chevrolet Niva ",Москва,Новорязанское ш.. д. 1Г,37.860054 ,55.675365 ,+7 (495) 785-77-25 ,http://www.genser.ru/,8:00-21:00,8:00-21:00,
S4558,DaCar,Официальный,Chevrolet,Москва,ул. Краснобогатырская д.2. с.22 ,37.687602 ,55.815568 ,+7 (495) 741-777-1 ,http://chevrolet.motors.ru/,9:00-21:00,9:00-21:00,
S4559,DaCar,Официальный,Chevrolet,МО. г. Люберцы, Котельнический проезд. д.4. ,37.891479 ,55.666762 ,+7 (929) 996-87-12 ,http://chevrolet.motors.ru/,9:00-21:00,9:00-21:00,
S4560,Major Chevrolet Новорижский,Официальный,Chevrolet Tahoe,МО. Красногорский район,Новорижское шоссе. 9 км от МКАД,37.249998 ,55.789337 ,+7 (495) 737-88-77 ,http://www.major-chevrolet.ru/,8:00-22:00,8:00-22:00,
S4561,Русь Авто,Официальный,Chevrolet Tahoe,Москва, Чечерский пр-д. д.1  ,37.546356 ,55.542203 ,+7 (495) 717 24 24 ,http://rusavt.ru/,8:00-21:00,8:00-21:00,
S4562,Русь Авто Подольск,Официальный,Chevrolet Tahoe,МО. г. Подольск,пр-т Юных Ленинцев. д.1 ,37.562234 ,55.47368 ,+7 (495) 276 24 24 ,http://rusavt.ru/,8:00-21:00,8:00-21:00,
S4563,ГЕМА Моторс,Официальный,Chevrolet Tahoe,МО. г. Краснознаменск,ул. Березовая аллея. д.6,37.021568 ,55.604503 ,+7 (495) 775-77-75  ,http://www.chevrolet.gema-motors.ru/,,,
S4564,Автолиния,Официальный,"Chevrolet Tahoe, Chevrolet Nlva",МО. г. Чехов,"Симферопольское ш.. владение 1 ""Б"" ",37.468709 ,55.162603 ,"+7 (495) 505-69-69, +7 (495) 505-69-68",http://chevrolet-ch.ru/,7:30-19:30,7:30-19:30,
S4565,Рантект Моторс,Официальный,"Chevrolet Tahoe, Chevrolet Nlva",МО. г. Обнинск,Коммунальный проезд. дом 2.  ,36.636291 ,55.101916 ,+7 (484) 39 5-70-07 ,http://rantekt-motors.ru/,8:30-21:00,8:30-21:00,
S4566,Major Auto Новорижский,Официальный,Kia,МО. Красногорский район,Новорижское шоссе. 8 км от МКАД,37.250296 ,55.789127 ,+7 (495) 737-77-75 ,http://www.major-kia.ru/,8:00-22:00,8:00-22:00,
S4567,АВТОРУСЬ ПОДОЛЬСК,Официальный,Kia,МО. г. Подольск,пр-т Юных Ленинцев. д.1И. ,37.559279 ,55.468058 ,+7 (495) 276-23-23 ,http://kia.russmotors.ru/,8:00-21:00,8:00-21:00,
S4568,Ирбис Север,Официальный,Kia,Москва, Студеный пр-да. 7Б (90 км МКАД. внутренняя сторона),37.66123 ,55.89446 ,+7 (495) 644-18-18 ,http://irbis.kia.ru/,8:00-21:00,8:00-21:00,
S4569,Ирбис Юго-Запад,Официальный,Kia,Москва,МКАД 44 км. внешняя сторона  ,37.465775 ,55.632489 ,+7 (495) 644-18-18 ,http://irbis.kia.ru/,9:00-21:00,9:00-21:00,
S4570,Русь Моторс,Официальный,Kia,Москва,Чечерский проезд. 1 ,37.545402 ,55.542222 ,+7 (495) 717-07-07 ,http://kia.russmotors.ru/,8:00-21:00,8:00-21:00,
